Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,fez-howara-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153930867_iOS_e6794685-b24a-4558-b742-c76045f8235b.jpg?v=1707522280,4,Fez Howara Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-howara-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153929867_iOS_e7ef1b07-07a4-4a90-970a-73f7a5ce8b76.jpg?v=1707522280,5,Fez Howara Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-howara-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_035_20240204_101820.jpg?v=1707522272,6,Fez Howara Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-howara-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-16at1.48.24PM.png?v=1710611311,7,Fez Howara Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<meta charset=""UTF-8"">
<p>Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes shortcuts. It's where Moroccan zest meets Andalusian flair, with a dash of Arab sophistication, a sprinkle of African spirit, European elegance, and Berber boldness—all mixed into one fabulous cultural cocktail.</p>
<p>Time to make this beautiful plate: (few hours less for small sizes)</p>
<ul>
<li>Concept Design: 4 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Copper Making and Glue on Clay: 24 hours</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 136 hours</strong></li>
</ul>
<p>This isn't just pottery; it's a bohemian rhapsody, wrapped in a stylish enigma, dressed in traditional threads but with a modern twist. Crafted by artisans who've inherited more than just their father's eyes—they've got generations of trade secrets running through their veins. Thanks to the local mineral spa and that snooty grey clay exclusive to the region, we've unlocked the secret recipes to hues of blue and royal green that were once only the eye candy of Moroccan royal palaces. Now, we're democratizing luxury, because why should royals have all the fun? Get ready to add a touch of exclusive, handcrafted history to your home with our Fez Metal Pottery—it's tradition with a trendy twist.</p>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""></div>",Fez,,Plate,['Decor'],TRUE,Active,,,Size,Large,,Color,Brass,,,,,345.00,,,TRUE,,,,,,shopify,,FALSE,2041,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_183011448_iOS_1969fdfc-f45b-492c-be8d-b0c14aeec4a8.jpg?v=1707531782,1,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_183011448_iOS_1969fdfc-f45b-492c-be8d-b0c14aeec4a8.jpg?v=1707531782,FALSE,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes s...",,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Large,,,Mix,,,,,345.00,,,TRUE,,,,,,shopify,,FALSE,2041,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/Photoroom_003_20240209_155457.jpg?v=1710611859,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Medium,,,Brass,,,,,275.00,,,TRUE,,,,,,shopify,,FALSE,1588,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/Photoroom_002_20240209_155457.jpg?v=1710611859,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Medium,,,Mix,,,,,275.00,,,TRUE,,,,,,shopify,,FALSE,1588,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/Photoroom_004_20240209_155457.jpg?v=1710611859,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153713527_iOS_e33b6763-6593-4e04-a503-8f30a030aaef.jpg?v=1707531782,2,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-16at1.57.22PM.png?v=1710611859,3,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/Photoroom_004_20240209_155457.jpg?v=1710611859,4,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/Photoroom_003_20240209_155457.jpg?v=1710611859,5,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/Photoroom_002_20240209_155457.jpg?v=1710611859,6,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-menorah-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-16at1.56.47PM.png?v=1710611857,7,Fez Menorah Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Fez Khamsa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,fez-khamsa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<meta charset=""UTF-8"">
<p>Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes shortcuts. It's where Moroccan zest meets Andalusian flair, with a dash of Arab sophistication, a sprinkle of African spirit, European elegance, and Berber boldness—all mixed into one fabulous cultural cocktail.</p>
<p>Time to make this beautiful plate: (few hours less for small sizes)</p>
<ul>
<li>Concept Design: 4 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Copper Making and Glue on Clay: 20 hours</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 132 hours</strong></li>
</ul>
<p>This isn't just pottery; it's a bohemian rhapsody, wrapped in a stylish enigma, dressed in traditional threads but with a modern twist. Crafted by artisans who've inherited more than just their father's eyes—they've got generations of trade secrets running through their veins. Thanks to the local mineral spa and that snooty grey clay exclusive to the region, we've unlocked the secret recipes to hues of blue and royal green that were once only the eye candy of Moroccan royal palaces. Now, we're democratizing luxury, because why should royals have all the fun? Get ready to add a touch of exclusive, handcrafted history to your home with our Fez <span data-mce-fragment=""1"">Metal</span> Pottery—it's tradition with a trendy twist.</p>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""></div>",Fez,,Plate,['Decor'],TRUE,Active,,,Title,Default Title,,,,,,,,275.00,,,TRUE,,,,,,shopify,,FALSE,2041,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_183013448_iOS_2a52fb2d-cb5d-4f57-b215-3b93c8d87c9f.jpg?v=1707531793,1,Fez Khamsa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,FALSE,Fez Khamsa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes s...",,,,,,,,,,,,,,
,fez-khamsa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153927867_iOS_00999c81-0012-4dab-89fc-5b3b7a97abd8.jpg?v=1707531793,2,Fez Khamsa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-khamsa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-16at1.50.19PM.png?v=1710611424,3,Fez Khamsa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Fez Sdissa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,fez-sdissa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<meta charset=""UTF-8"">
<p>Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes shortcuts. It's where Moroccan zest meets Andalusian flair, with a dash of Arab sophistication, a sprinkle of African spirit, European elegance, and Berber boldness—all mixed into one fabulous cultural cocktail.</p>
<p>Time to make this beautiful plate: (few hours less for small sizes)</p>
<ul>
<li>Concept Design: 4 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Copper Making and Glue on Clay: 21 hours</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 133 hours</strong></li>
</ul>
<p>This isn't just pottery; it's a bohemian rhapsody, wrapped in a stylish enigma, dressed in traditional threads but with a modern twist. Crafted by artisans who've inherited more than just their father's eyes—they've got generations of trade secrets running through their veins. Thanks to the local mineral spa and that snooty grey clay exclusive to the region, we've unlocked the secret recipes to hues of blue and royal green that were once only the eye candy of Moroccan royal palaces. Now, we're democratizing luxury, because why should royals have all the fun? Get ready to add a touch of exclusive, handcrafted history to your home with our Fez Metal Pottery—it's tradition with a trendy twist.</p>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""></div>",Fez,,Plate,['Decor'],TRUE,Active,,,Color,Copper,,,,,,,,375.00,,,TRUE,,,,,,shopify,,FALSE,2041,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_183012448_iOS_d0f466a4-bfcc-44aa-93d0-57db69333168.jpg?v=1707531761,1,Fez Sdissa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_183012448_iOS_d0f466a4-bfcc-44aa-93d0-57db69333168.jpg?v=1707531761,FALSE,Fez Sdissa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes s...",,,,,,,,,,,,,,
,fez-sdissa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Gold,,,,,,,,375.00,,,TRUE,,,,,,shopify,,FALSE,2041,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_034_20240204_101820.jpg?v=1707520059,,,,,,,,,,,,,,,,,
,fez-sdissa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153926867_iOS_4e62d56d-7133-4557-a32d-ab2ece92afc2.jpg?v=1707531761,2,Fez Sdissa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-sdissa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153928867_iOS_31d9b814-1bd5-45c0-8099-e155ee59fe12.jpg?v=1707519857,3,Fez Sdissa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-sdissa-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_034_20240204_101820.jpg?v=1707520059,4,Fez Sdissa Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<meta charset=""UTF-8"">
<p>Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes shortcuts. It's where Moroccan zest meets Andalusian flair, with a dash of Arab sophistication, a sprinkle of African spirit, European elegance, and Berber boldness—all mixed into one fabulous cultural cocktail.</p>
<p>Time to make this beautiful plate: (few hours less for small sizes)</p>
<ul>
<li>Concept Design: 2 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Copper Making and Glue on Clay: 26 hours</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 136 hours</strong></li>
</ul>
<p>This isn't just pottery; it's a bohemian rhapsody, wrapped in a stylish enigma, dressed in traditional threads but with a modern twist. Crafted by artisans who've inherited more than just their father's eyes—they've got generations of trade secrets running through their veins. Thanks to the local mineral spa and that snooty grey clay exclusive to the region, we've unlocked the secret recipes to hues of blue and royal green that were once only the eye candy of Moroccan royal palaces. Now, we're democratizing luxury, because why should royals have all the fun? Get ready to add a touch of exclusive, handcrafted history to your home with our Fez Metal Pottery—it's tradition with a trendy twist.</p>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""></div>",Fez,,Plate,['Decor'],TRUE,Active,,,Style,Wina,,,,,,,,475.00,,,TRUE,,,,,,shopify,,FALSE,998,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182951448_iOS_d1152471-15e2-4a3a-9c93-95e14ebaf4b2.jpg?v=1707518445,1,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182951448_iOS_d1152471-15e2-4a3a-9c93-95e14ebaf4b2.jpg?v=1707518445,FALSE,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes s...",,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Warda,,,,,,,,475.00,,,TRUE,,,,,,shopify,,FALSE,998,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182952448_iOS_3cfbdcac-a6db-4bfb-ad2a-6936ed6dab97.jpg?v=1707518446,,,,,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Ansha,,,,,,,,475.00,,,TRUE,,,,,,shopify,,FALSE,998,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182953448_iOS_898cd20f-e88b-4837-bd06-13945142e6fc.jpg?v=1707518446,,,,,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153657527_iOS_51a8cfe7-31bf-4b45-b6b9-f1d6b79b6a46.jpg?v=1707518445,2,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182952448_iOS_3cfbdcac-a6db-4bfb-ad2a-6936ed6dab97.jpg?v=1707518446,3,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153659527_iOS_4bc06357-2127-42b2-9328-ce9a16a7d118.jpg?v=1707518446,4,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182953448_iOS_898cd20f-e88b-4837-bd06-13945142e6fc.jpg?v=1707518446,5,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-wina-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153700527_iOS_c09cf996-f41f-4de5-858a-0766120812b0.jpg?v=1707518446,6,Fez Wina Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Fez Zahra Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,fez-zahra-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<meta charset=""UTF-8"">
<p>Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes shortcuts. It's where Moroccan zest meets Andalusian flair, with a dash of Arab sophistication, a sprinkle of African spirit, European elegance, and Berber boldness—all mixed into one fabulous cultural cocktail.</p>
<p>Time to make this beautiful plate: (few hours less for small sizes)</p>
<ul>
<li>Concept Design: 1 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Copper Making and Glue on Clay: 8 hours</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 117 hours</strong></li>
</ul>
<p>This isn't just pottery; it's a bohemian rhapsody, wrapped in a stylish enigma, dressed in traditional threads but with a modern twist. Crafted by artisans who've inherited more than just their father's eyes—they've got generations of trade secrets running through their veins. Thanks to the local mineral spa and that snooty grey clay exclusive to the region, we've unlocked the secret recipes to hues of blue and royal green that were once only the eye candy of Moroccan royal palaces. Now, we're democratizing luxury, because why should royals have all the fun? Get ready to add a touch of exclusive, handcrafted history to your home with our Fez <span data-mce-fragment=""1"">Metal</span> Pottery—it's tradition with a trendy twist.</p>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""></div>",Fez,,Plate,,TRUE,Active,,,Style,Zahra,,,,,,,,275.00,,,TRUE,,,,,,shopify,,FALSE,998,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182949448_iOS_6b6624ea-3772-4787-89c5-7cfd924f4219.jpg?v=1707518403,1,Fez Zahra Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_182949448_iOS_6b6624ea-3772-4787-89c5-7cfd924f4219.jpg?v=1707518403,FALSE,Fez Zahra Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"Step into the exclusive world of Fez Metal Pottery, where history doesn't just repeat itself; it gets a stylish upgrade every time. Born in the 15th century and still kicking, this collection is the last of its kind, stubbornly sticking to its labor-intensive roots because, let's face it, true artistry never takes s...",,,,,,,,,,,,,,
,fez-zahra-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Gamza,,,,,,,,275.00,,,TRUE,,,,,,shopify,,FALSE,998,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_029_20240204_072256.jpg?v=1707519107,,,,,,,,,,,,,,,,,
,fez-zahra-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/20240204_153654527_iOS_ecb48b76-f744-4004-b56a-97ff2f5ed2ee.jpg?v=1707518403,2,Fez Zahra Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-zahra-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_029_20240204_072256.jpg?v=1707519107,3,Fez Zahra Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,fez-zahra-copper-plate-handcrafted-fez-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_030_20240204_072256.jpg?v=1707519106,4,Fez Zahra Copper Plate | Handcrafted Fez Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
